bio_amp,khyd_amp,duration_hr,resp_rate
185.71428571428572,185.71428571428572,1.7170953750610352,450.0960388183594
214.28571428571428,185.71428571428572,1.7171627283096311,450.0779418945313
242.8571428571429,185.71428571428572,1.717229962348938,450.0599060058594
271.42857142857144,185.71428571428572,1.717297077178955,450.0418395996094
300.0,185.71428571428572,1.7173646688461304,450.0237731933594
100.0,214.28571428571428,1.483172059059143,517.951904296875
128.57142857142858,214.28571428571428,1.491533637046814,517.9406127929688
157.14285714285714,214.28571428571428,1.4915902614593506,517.9203491210938
185.71428571428572,214.28571428571428,1.4916471242904663,517.9000244140625
214.28571428571428,214.28571428571428,1.4917041063308716,517.879638671875
242.8571428571429,214.28571428571428,1.4917609691619873,517.859375
271.42857142857144,214.28571428571428,1.4918179512023926,517.8390502929688
300.0,214.28571428571428,1.491868495941162,517.8209838867188
100.0,242.8571428571429,1.3106462955474854,585.4489135742188
128.57142857142858,242.8571428571429,1.3190211057662964,585.4286499023438
157.14285714285714,242.8571428571429,1.319075345993042,585.40380859375
185.71428571428572,242.8571428571429,1.319124460220337,585.3812255859375
214.28571428571428,242.8571428571429,1.3191787004470823,585.3563842773438
242.8571428571429,242.8571428571429,1.3192230463027954,585.3361206054688
271.42857142857144,242.8571428571429,1.3192623853683472,585.3180541992188
300.0,242.8571428571429,1.3193016052246094,585.2999877929688
100.0,271.42857142857144,1.1827337741851809,652.6073608398438
128.57142857142858,271.42857142857144,1.1827809810638428,652.5802612304688
157.14285714285714,271.42857142857144,1.1828242540359497,652.5554809570312
185.71428571428572,271.42857142857144,1.1828718185424805,652.5283813476562
214.28571428571428,271.42857142857144,1.1829153299331665,652.5035400390625
242.8571428571429,271.42857142857144,1.182950735092163,652.4832153320312
271.42857142857144,271.42857142857144,1.1829822063446045,652.4652099609375
300.0,271.42857142857144,1.183013677597046,652.4471435546875
100.0,300.0,1.072409749031067,719.43408203125
128.57142857142858,300.0,1.0724517107009888,719.4047241210938
157.14285714285714,300.0,1.0724903345108032,719.377685546875
185.71428571428572,300.0,1.0725325345993042,719.3483276367188
214.28571428571428,300.0,1.07256817817688,719.323486328125
242.8571428571429,300.0,1.0725938081741333,719.305419921875
271.42857142857144,300.0,1.072622776031494,719.28515625
300.0,300.0,1.0726487636566162,719.2670288085938
90.0,1.0,0.0,0.0
105.71428571428572,1.0,0.0,0.0
121.42857142857144,1.0,0.0,0.0
137.14285714285714,1.0,0.0,0.0
152.85714285714286,1.0,0.0,0.0
168.57142857142856,1.0,0.0,0.0
184.28571428571428,1.0,0.0,0.0
200.0,1.0,0.0,0.0
90.0,15.142857142857142,0.0,0.0
105.71428571428572,15.142857142857142,0.0,0.0
121.42857142857144,15.142857142857142,0.0,0.0
137.14285714285714,15.142857142857142,15.930971145629885,48.28728485107422
152.85714285714286,15.142857142857142,16.55337905883789,46.6170654296875
168.57142857142856,15.142857142857142,17.271867752075195,44.72340774536133
184.28571428571428,15.142857142857142,17.897401809692383,43.18184280395508
200.0,15.142857142857142,17.893648147583008,43.19086837768555
90.0,29.285714285714285,8.968650817871094,85.86487579345703
105.71428571428572,29.285714285714285,9.31088638305664,82.78852081298828
